Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
TGSRTC - 1711,Super Luxury (Non AC Seater 2+2 Push Back),15:20,03:30,12h 10m,732,2 Seats available,"3.7
24",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 4457,Super Luxury (Non AC Seater 2+2 Push Back),15:20,03:40,12h 20m,764,20 Seats available,"2.9
12",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 2085,Super Luxury (Non AC Seater 2+2 Push Back),15:30,03:20,11h 50m,732,2 Seats available,"3.1
41",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 2014,Super Luxury (Non AC Seater 2+2 Push Back),15:45,05:45,14h 00m,732,21 Seats available,"3.3
16",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 7452,Super Luxury (Non AC Seater 2+2 Push Back),15:45,04:30,12h 45m,732,19 Seats available,"4.0
15",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 2855,Lahari A/C sleeper,16:00,05:45,13h 45m,1400,13 Seats available,"2.9
16",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 9595,Lahari A/C sleeper,16:30,05:40,13h 10m,1500,12 Seats available,"3.8
59",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 2474,Super Luxury (Non AC Seater 2+2 Push Back),16:30,04:00,11h 30m,732,22 Seats available,"3.1
32",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 7649,Super Luxury (Non AC Seater 2+2 Push Back),16:40,05:30,12h 50m,732,17 Seats available,"4.4
23",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 1759,Super Luxury (Non AC Seater 2+2 Push Back),16:45,05:50,13h 05m,732,12 Seats available,"4.1
24",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 2765,Super Luxury (Non AC Seater 2+2 Push Back),17:15,06:30,13h 15m,764,12 Seats available,"4.5
10",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 7694,LAHARI A/C SLEEPER CUM SEATER,17:30,04:40,11h 10m,784,18 Seats available,"3.7
44",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 1453,Super Luxury (Non AC Seater 2+2 Push Back),17:30,05:00,11h 30m,732,29 Seats available,"3.9
31",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 9681,Lahari A/C sleeper,17:30,05:25,11h 55m,1209,4 Seats available,"2.7
9",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 8261,RAJDHANI (A.C. Semi Sleeper),17:45,04:45,11h 00m,776,15 Seats available,"2.9
52",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
Jagan Travels,A/C Seater / Sleeper (2+1),22:00,09:30,11h 30m,600,33 Seats available,"4.5
382",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
Ramana Tours And Travels,A/C Sleeper (2+1),20:30,07:50,11h 20m,751,16 Seats available,"4.6
723",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
Moksha Travels,A/C Sleeper (2+1),19:05,07:00,11h 55m,949,18 Seats available,"4.1
467",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
AdJagan Travels,A/C Sleeper (2+1),22:30,09:45,11h 15m,790,17 Seats available,"3.8
160",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
Moksha Travels,A/C Sleeper (2+1),17:00,05:25,12h 25m,799,14 Seats available,"4.2
293",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TGSRTC - 1139,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:20,18:50,03h 30m,377,40 Seats available,"2.9
55",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 7998,Super Luxury (Non AC Seater 2+2 Push Back),16:50,20:45,03h 55m,310,31 Seats available,"2.3
15",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 8009,RAJDHANI (A.C. Semi Sleeper),18:00,21:55,03h 55m,377,45 Seats available,"2.5
37",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 8113,Super Luxury (Non AC Seater 2+2 Push Back),18:30,22:25,03h 55m,310,33 Seats available,"3.7
30",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 4007,Super Luxury (Non AC Seater 2+2 Push Back),19:00,22:30,03h 30m,312,31 Seats available,"1.9
29",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 8115,RAJDHANI (A.C. Semi Sleeper),19:25,23:20,03h 55m,377,29 Seats available,"2.2
22",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 1966,RAJDHANI (A.C. Semi Sleeper),22:00,02:35,04h 35m,377,38 Seats available,"3.6
14",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
GDR Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,21:30,03h 30m,300,32 Seats available,"3.6
12",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Orange Tours And Travels,A/C Sleeper (2+1),22:00,01:45,03h 45m,800,28 Seats available,3.3,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Ashoka Travels,Scania AC Multi Axle Sleeper (2+1),22:30,02:30,04h 00m,700,26 Seats available,4.0,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Saini Travels Pvt. Ltd.,A/C Sleeper (2+1),21:30,01:40,04h 10m,1100,30 Seats available,3.9,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Vijayant Travels,A/C Sleeper (2+1),21:45,01:15,03h 30m,1900,24 Seats available,4.1,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 7244,Super Luxury (Non AC Seater 2+2 Push Back),15:30,19:50,04h 20m,347,28 Seats available,"2.0
5",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 9510,Rajdhani (AC Semi Sleeper 2+2),15:55,20:15,04h 20m,420,31 Seats available,"4.7
6",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7225,Super Luxury (Non AC Seater 2+2 Push Back),16:30,20:50,04h 20m,347,31 Seats available,"2.7
7",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7248,Super Luxury (Non AC Seater 2+2 Push Back),17:00,21:15,04h 15m,347,31 Seats available,"4.3
9",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,17:50,21:40,03h 50m,420,29 Seats available,"3.4
19",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7100,Super Luxury (Non AC Seater 2+2 Push Back),21:30,02:00,04h 30m,347,31 Seats available,"4.4
5",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 9508,RAJDHANI (A.C. Semi Sleeper),22:55,04:30,0-19h 0-25m,420,35 Seats available,"2.6
4",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7266,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:20,04h 20m,347,27 Seats available,"3.0
13",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7190,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03:45,04h 15m,347,31 Seats available,"2.7
6",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 9512,RAJDHANI (A.C. Semi Sleeper),23:40,03:35,03h 55m,420,34 Seats available,"2.7
7",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7308,RAJDHANI (A.C. Semi Sleeper),23:40,03:30,03h 50m,420,35 Seats available,"4.5
5",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
TGSRTC - 7192,Super Luxury (Non AC Seater 2+2 Push Back),23:59,04:20,04h 21m,347,27 Seats available,"4.9
11",Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),17:00,21:55,04h 55m,590,19 Seats available,2.7,Peddapalli (Telangana) to Hyderabad,https://www.redbus.in/bus-tickets/peddapalli-telangana-to-hyderabad
APSRTC - 3861,INDRA(A.C. Seater),20:00,01:15,05h 15m,385,35 Seats available,3.8,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
APSRTC - 3622,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,01:00,05h 00m,286,34 Seats available,"2.0
6",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
APSRTC - 3883,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,00:50,04h 00m,286,34 Seats available,"4.0
17",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
APSRTC - 35136,INDRA(A.C. Seater),21:45,02:15,04h 30m,345,37 Seats available,3.8,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
APSRTC - 35120,INDRA(A.C. Seater),22:00,03:20,05h 20m,385,37 Seats available,"3.5
13",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
APSRTC - 3917,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:30,04h 30m,318,33 Seats available,"4.5
10",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
APSRTC - 3560,INDRA(A.C. Seater),22:30,02:30,04h 00m,385,34 Seats available,3.8,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
NueGo,Electric A/C Seater (2+2),15:25,20:25,05h 00m,356,1 Seat available,"4.8
9",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
NueGo,Electric A/C Seater (2+2),15:25,18:45,03h 20m,332,9 Seats available,"4.9
11",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
NueGo,Electric A/C Seater (2+2),16:00,21:15,05h 15m,332,11 Seats available,"4.6
12",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
SVR Tours and Travels,Volvo Multi-Axle A/C Sleeper (2+1),16:30,22:30,06h 00m,800,31 Seats available,3.4,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
SVR Tours and Travels,Volvo Multi-Axle A/C Sleeper (2+1),16:30,22:30,06h 00m,730,36 Seats available,3.4,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
